1670631862.491002,927.8747963068315,23.51,28.205011528805418,96,0
1670631875.915829,927.8416851065427,23.5,28.279757597626507,96,0
1670632042.3812728,927.850697853106,23.58,29.285158726287804,96,0
1670632121.935044,927.8863565354643,23.59,28.420655552969325,96,0
